REGION,TECHNOLOGY,YEAR,VALUE
RE1,DEMRESNGSWHT_NAT_LOW_URB,2054,0.9941164065
RE1,DEMRESNGSWHT_NAT_LOW_URB,2055,0.9941164065
RE1,DEMRESWOOCKN_HIG_RUR,2022,0.0
RE1,DEMRESWOOCKN_HIG_RUR,2023,0.0
RE1,DEMRESWOOCKN_HIG_RUR,2024,0.0
RE1,DEMRESWOOCKN_HIG_RUR,2025,1.394354218357257
RE1,DEMRESWOOCKN_HIG_RUR,2026,1.604096809353757
RE1,DEMRESWOOCKN_HIG_RUR,2027,1.803162527155581
RE1,DEMRESWOOCKN_HIG_RUR,2028,1.993025915980683
RE1,DEMRESWOOCKN_HIG_RUR,2029,2.000372526899012
RE1,DEMRESWOOCKN_HIG_RUR,2030,1.954597394879318
RE1,DEMRESWOOCKN_HIG_RUR,2031,2.126171447145029
RE1,DEMRESWOOCKN_HIG_RUR,2032,2.293682826808308
RE1,DEMRESWOOCKN_HIG_RUR,2033,2.457154968011908
RE1,DEMRESWOOCKN_HIG_RUR,2034,2.61661130489859
RE1,DEMRESWOOCKN_HIG_RUR,2035,2.772075271611107
RE1,DEMRESWOOCKN_HIG_RUR,2036,2.923070797781899
RE1,DEMRESWOOCKN_HIG_RUR,2037,3.070067814212206
RE1,DEMRESWOOCKN_HIG_RUR,2038,3.213091382016783
RE1,DEMRESWOOCKN_HIG_RUR,2039,3.352166562310381
RE1,DEMRESWOOCKN_HIG_RUR,2040,3.487318416207753
RE1,DEMRESWOOCKN_HIG_RUR,2041,3.613692491561868
RE1,DEMRESWOOCKN_HIG_RUR,2042,3.735822808310897
RE1,DEMRESWOOCKN_HIG_RUR,2043,3.85374709724728
RE1,DEMRESWOOCKN_HIG_RUR,2044,3.967503089163449
RE1,DEMRESWOOCKN_HIG_RUR,2045,4.077128514851839
RE1,DEMRESWOOCKN_HIG_RUR,2046,4.179724651767532
RE1,DEMRESWOOCKN_HIG_RUR,2047,4.278098411582873
RE1,DEMRESWOOCKN_HIG_RUR,2048,4.37229397999421
RE1,DEMRESWOOCKN_HIG_RUR,2049,4.462355542697895
RE1,DEMRESWOOCKN_HIG_RUR,2050,4.548327285390275
RE1,DEMRESWOOCKN_HIG_RUR,2051,4.653069557689524
RE1,DEMRESWOOCKN_HIG_RUR,2052,4.754808124380894
RE1,DEMRESWOOCKN_HIG_RUR,2053,4.853542985464382
RE1,DEMRESWOOCKN_HIG_RUR,2054,4.949274140939988
RE1,DEMRESWOOCKN_HIG_RUR,2055,4.949274140939988
RE1,DEMRESWOOCKN_HIG_URB,2022,0.0
RE1,DEMRESWOOCKN_HIG_URB,2023,0.0
RE1,DEMRESWOOCKN_HIG_URB,2024,0.0
RE1,DEMRESWOOCKN_HIG_URB,2025,1.311497797839448
RE1,DEMRESWOOCKN_HIG_URB,2026,1.147186340077618
RE1,DEMRESWOOCKN_HIG_URB,2027,0.9522990473583638
RE1,DEMRESWOOCKN_HIG_URB,2028,0.724949270486619
RE1,DEMRESWOOCKN_HIG_URB,2029,0.463374412351155
RE1,DEMRESWOOCKN_HIG_URB,2030,0.1660333413501737
RE1,DEMRESWOOCKN_HIG_URB,2031,0.1760029075580391
RE1,DEMRESWOOCKN_HIG_URB,2032,0.1862538718610538
RE1,DEMRESWOOCKN_HIG_URB,2033,0.1967838144033303
RE1,DEMRESWOOCKN_HIG_URB,2034,0.207592030535459
RE1,DEMRESWOOCKN_HIG_URB,2035,0.2186822241578571
RE1,DEMRESWOOCKN_HIG_URB,2036,0.230123102167433
RE1,DEMRESWOOCKN_HIG_URB,2037,0.2418624058080051
RE1,DEMRESWOOCKN_HIG_URB,2038,0.2539033680241355
RE1,DEMRESWOOCKN_HIG_URB,2039,0.2662435492536735
RE1,DEMRESWOOCKN_HIG_URB,2040,0.2788928720657826
RE1,DEMRESWOOCKN_HIG_URB,2041,0.2918946207964148
RE1,DEMRESWOOCKN_HIG_URB,2042,0.3052014199879055
RE1,DEMRESWOOCKN_HIG_URB,2043,0.3188140957659557
RE1,DEMRESWOOCKN_HIG_URB,2044,0.3327245703413806
RE1,DEMRESWOOCKN_HIG_URB,2045,0.3469392525360255
RE1,DEMRESWOOCKN_HIG_URB,2046,0.3614932376920151
RE1,DEMRESWOOCKN_HIG_URB,2047,0.3763658683263195
RE1,DEMRESWOOCKN_HIG_URB,2048,0.3915569947033558
RE1,DEMRESWOOCKN_HIG_URB,2049,0.407000684064577
RE1,DEMRESWOOCKN_HIG_URB,2050,0.4220385186359395
RE1,DEMRESWOOCKN_HIG_URB,2051,0.4347213638887764
RE1,DEMRESWOOCKN_HIG_URB,2052,0.4474703388975497
RE1,DEMRESWOOCKN_HIG_URB,2053,0.4600233706219176
RE1,DEMRESWOOCKN_HIG_URB,2054,0.4726053048274767
RE1,DEMRESWOOCKN_HIG_URB,2055,0.4726053048274767
RE1,DEMRESWOOCKN_LOW_RUR,2022,11.28447127676893
RE1,DEMRESWOOCKN_LOW_RUR,2023,11.82304434362199
RE1,DEMRESWOOCKN_LOW_RUR,2024,11.35575239933412
RE1,DEMRESWOOCKN_LOW_RUR,2025,9.750746510869028
RE1,DEMRESWOOCKN_LOW_RUR,2026,8.636671872140585
RE1,DEMRESWOOCKN_LOW_RUR,2027,7.53327410660682
RE1,DEMRESWOOCKN_LOW_RUR,2028,6.439078670049774
RE1,DEMRESWOOCKN_LOW_RUR,2029,5.527400011399502
RE1,DEMRESWOOCKN_LOW_RUR,2030,4.668843095687253
RE1,DEMRESWOOCKN_LOW_RUR,2031,4.426504991612863
RE1,DEMRESWOOCKN_LOW_RUR,2032,4.188495518361075
RE1,DEMRESWOOCKN_LOW_RUR,2033,3.954791241789127
RE1,DEMRESWOOCKN_LOW_RUR,2034,3.725368727754266
RE1,DEMRESWOOCKN_LOW_RUR,2035,3.500204542113732
RE1,DEMRESWOOCKN_LOW_RUR,2036,3.278714972500223
RE1,DEMRESWOOCKN_LOW_RUR,2037,3.061508335639576
RE1,DEMRESWOOCKN_LOW_RUR,2038,2.848559570417037
RE1,DEMRESWOOCKN_LOW_RUR,2039,2.63984361571785
RE1,DEMRESWOOCKN_LOW_RUR,2040,2.435335410427264
RE1,DEMRESWOOCKN_LOW_RUR,2041,2.231996063554903
RE1,DEMRESWOOCKN_LOW_RUR,2042,2.033328688707071
RE1,DEMRESWOOCKN_LOW_RUR,2043,1.839295555091337
RE1,DEMRESWOOCKN_LOW_RUR,2044,1.649858931915261
RE1,DEMRESWOOCKN_LOW_RUR,2045,1.46498108838641
RE1,DEMRESWOOCKN_LOW_RUR,2046,1.283722418279524
RE1,DEMRESWOOCKN_LOW_RUR,2047,1.107187596535663
RE1,DEMRESWOOCKN_LOW_RUR,2048,0.9353324374584766
RE1,DEMRESWOOCKN_LOW_RUR,2049,0.768112755351617
RE1,DEMRESWOOCKN_LOW_RUR,2050,0.6054843645187348
RE1,DEMRESWOOCKN_LOW_RUR,2051,0.449607714977229
RE1,DEMRESWOOCKN_LOW_RUR,2052,0.2967347710436045
RE1,DEMRESWOOCKN_LOW_RUR,2053,0.1468655327178609
RE1,DEMRESWOOCKN_LOW_RUR,2054,-1.682781920101374e-15
RE1,DEMRESWOOCKN_LOW_RUR,2055,-1.682781920101374e-15
RE1,DEMRESWOOCKN_LOW_URB,2022,0.7314569659397802
RE1,DEMRESWOOCKN_LOW_URB,2023,0.842612315260126
RE1,DEMRESWOOCKN_LOW_URB,2024,0.7960313226906401
RE1,DEMRESWOOCKN_LOW_URB,2025,0.0
RE1,DEMRESWOOCKN_LOW_URB,2026,0.0
RE1,DEMRESWOOCKN_LOW_URB,2027,0.0
RE1,DEMRESWOOCKN_LOW_URB,2028,0.0
RE1,DEMRESWOOCKN_LOW_URB,2029,0.0
RE1,DEMRESWOOCKN_LOW_URB,2030,0.0
RE1,DEMRESWOOCKN_LOW_URB,2031,0.0
RE1,DEMRESWOOCKN_LOW_URB,2032,0.0
RE1,DEMRESWOOCKN_LOW_URB,2033,0.0
RE1,DEMRESWOOCKN_LOW_URB,2034,0.0
RE1,DEMRESWOOCKN_LOW_URB,2035,0.0
RE1,DEMRESWOOCKN_LOW_URB,2036,0.0
RE1,DEMRESWOOCKN_LOW_URB,2037,0.0
RE1,DEMRESWOOCKN_LOW_URB,2038,0.0
RE1,DEMRESWOOCKN_LOW_URB,2039,0.0
RE1,DEMRESWOOCKN_LOW_URB,2040,0.0
RE1,DEMRESWOOCKN_LOW_URB,2041,0.0
RE1,DEMRESWOOCKN_LOW_URB,2042,0.0
RE1,DEMRESWOOCKN_LOW_URB,2043,0.0
RE1,DEMRESWOOCKN_LOW_URB,2044,0.0
RE1,DEMRESWOOCKN_LOW_URB,2045,0.0
RE1,DEMRESWOOCKN_LOW_URB,2046,0.0
RE1,DEMRESWOOCKN_LOW_URB,2047,0.0
RE1,DEMRESWOOCKN_LOW_URB,2048,0.0
RE1,DEMRESWOOCKN_LOW_URB,2049,0.0
RE1,DEMRESWOOCKN_LOW_URB,2050,0.0
RE1,DEMRESWOOCKN_LOW_URB,2051,0.0
RE1,DEMRESWOOCKN_LOW_URB,2052,0.0
RE1,DEMRESWOOCKN_LOW_URB,2053,0.0
RE1,DEMRESWOOCKN_LOW_URB,2054,0.0
RE1,DEMRESWOOCKN_LOW_URB,2055,0.0
RE1,DEMRESWOOCKN_MID_RUR,2022,0.0777607134613673
RE1,DEMRESWOOCKN_MID_RUR,2023,0.1116462567466285
RE1,DEMRESWOOCKN_MID_RUR,2024,0.2569893588234674
RE1,DEMRESWOOCKN_MID_RUR,2025,0.0
RE1,DEMRESWOOCKN_MID_RUR,2026,0.0
RE1,DEMRESWOOCKN_MID_RUR,2027,0.0
RE1,DEMRESWOOCKN_MID_RUR,2028,0.0
RE1,DEMRESWOOCKN_MID_RUR,2029,0.0
RE1,DEMRESWOOCKN_MID_RUR,2030,0.0
RE1,DEMRESWOOCKN_MID_RUR,2031,0.0
RE1,DEMRESWOOCKN_MID_RUR,2032,0.0
RE1,DEMRESWOOCKN_MID_RUR,2033,0.0
RE1,DEMRESWOOCKN_MID_RUR,2034,0.0
RE1,DEMRESWOOCKN_MID_RUR,2035,0.0
RE1,DEMRESWOOCKN_MID_RUR,2036,0.0
RE1,DEMRESWOOCKN_MID_RUR,2037,0.0
RE1,DEMRESWOOCKN_MID_RUR,2038,0.0
RE1,DEMRESWOOCKN_MID_RUR,2039,0.0
RE1,DEMRESWOOCKN_MID_RUR,2040,0.0
RE1,DEMRESWOOCKN_MID_RUR,2041,0.0
RE1,DEMRESWOOCKN_MID_RUR,2042,0.0
RE1,DEMRESWOOCKN_MID_RUR,2043,0.0
RE1,DEMRESWOOCKN_MID_RUR,2044,0.0
RE1,DEMRESWOOCKN_MID_RUR,2045,0.0
RE1,DEMRESWOOCKN_MID_RUR,2046,0.0
RE1,DEMRESWOOCKN_MID_RUR,2047,0.0
RE1,DEMRESWOOCKN_MID_RUR,2048,0.0
RE1,DEMRESWOOCKN_MID_RUR,2049,0.0
RE1,DEMRESWOOCKN_MID_RUR,2050,0.0
RE1,DEMRESWOOCKN_MID_RUR,2051,0.0
RE1,DEMRESWOOCKN_MID_RUR,2052,0.0
RE1,DEMRESWOOCKN_MID_RUR,2053,0.0
RE1,DEMRESWOOCKN_MID_RUR,2054,0.0
RE1,DEMRESWOOCKN_MID_RUR,2055,0.0
RE1,DEMRESWOOCKN_MID_URB,2022,0.0050404324795313
RE1,DEMRESWOOCKN_MID_URB,2023,0.0079568771082341
RE1,DEMRESWOOCKN_MID_URB,2024,0.0180147974372583
RE1,DEMRESWOOCKN_MID_URB,2025,1.226885036688516
RE1,DEMRESWOOCKN_MID_URB,2026,1.003788047567916
RE1,DEMRESWOOCKN_MID_URB,2027,0.7791537660204795
RE1,DEMRESWOOCKN_MID_URB,2028,0.554372971548591
RE1,DEMRESWOOCKN_MID_URB,2029,0.3309817231079679
RE1,DEMRESWOOCKN_MID_URB,2030,0.1106888942334491
RE1,DEMRESWOOCKN_MID_URB,2031,0.1094072128063486
RE1,DEMRESWOOCKN_MID_URB,2032,0.1078311889721891
RE1,DEMRESWOOCKN_MID_URB,2033,0.1059605154479471
RE1,DEMRESWOOCKN_MID_URB,2034,0.1037960152677295
RE1,DEMRESWOOCKN_MID_URB,2035,0.1013405429024216
RE1,DEMRESWOOCKN_MID_URB,2036,0.0986241866431855
RE1,DEMRESWOOCKN_MID_URB,2037,0.0956200209008392
RE1,DEMRESWOOCKN_MID_URB,2038,0.092328497463322
RE1,DEMRESWOOCKN_MID_URB,2039,0.0887478497512245
RE1,DEMRESWOOCKN_MID_URB,2040,0.0848804393243686
RE1,DEMRESWOOCKN_MID_URB,2041,0.080736810007519
RE1,DEMRESWOOCKN_MID_URB,2042,0.0763003549969764
RE1,DEMRESWOOCKN_MID_URB,2043,0.0715705112943982
RE1,DEMRESWOOCKN_MID_URB,2044,0.0665449140682761
RE1,DEMRESWOOCKN_MID_URB,2045,0.0612245739769457
RE1,DEMRESWOOCKN_MID_URB,2046,0.05561434426031
RE1,DEMRESWOOCKN_MID_URB,2047,0.0497086995902686
RE1,DEMRESWOOCKN_MID_URB,2048,0.0435063327448173
RE1,DEMRESWOOCKN_MID_URB,2049,0.0370000621876888
RE1,DEMRESWOOCKN_MID_URB,2050,0.0301456084739957
RE1,DEMRESWOOCKN_MID_URB,2051,0.0228800717836198
RE1,DEMRESWOOCKN_MID_URB,2052,0.0154300116861224
RE1,DEMRESWOOCKN_MID_URB,2053,0.0077970062817274
RE1,DEMRESWOOCKN_MID_URB,2054,4.919037102932394e-17
RE1,DEMRESWOOCKN_MID_URB,2055,4.919037102932394e-17
RE1,DEMRESZNIBGSCKN_MID,2022,0.0
RE1,DEMRESZNIBGSCKN_MID,2023,0.0
RE1,DEMRESZNIBGSCKN_MID,2024,0.0
RE1,DEMRESZNIBGSCKN_MID,2025,0.0
RE1,DEMRESZNIBGSCKN_MID,2026,0.0
RE1,DEMRESZNIBGSCKN_MID,2027,0.0
RE1,DEMRESZNIBGSCKN_MID,2028,0.0
RE1,DEMRESZNIBGSCKN_MID,2029,0.0
RE1,DEMRESZNIBGSCKN_MID,2030,0.0
RE1,DEMRESZNIBGSCKN_MID,2031,0.0
RE1,DEMRESZNIBGSCKN_MID,2032,0.0
RE1,DEMRESZNIBGSCKN_MID,2033,0.0
RE1,DEMRESZNIBGSCKN_MID,2034,0.0
RE1,DEMRESZNIBGSCKN_MID,2035,0.0
RE1,DEMRESZNIBGSCKN_MID,2036,0.0
RE1,DEMRESZNIBGSCKN_MID,2037,0.0
RE1,DEMRESZNIBGSCKN_MID,2038,0.0
RE1,DEMRESZNIBGSCKN_MID,2039,0.0
RE1,DEMRESZNIBGSCKN_MID,2040,0.0
RE1,DEMRESZNIBGSCKN_MID,2041,0.0
RE1,DEMRESZNIBGSCKN_MID,2042,0.0
RE1,DEMRESZNIBGSCKN_MID,2043,0.0
RE1,DEMRESZNIBGSCKN_MID,2044,0.0
RE1,DEMRESZNIBGSCKN_MID,2045,0.0
RE1,DEMRESZNIBGSCKN_MID,2046,0.0
RE1,DEMRESZNIBGSCKN_MID,2047,0.0
RE1,DEMRESZNIBGSCKN_MID,2048,0.0
RE1,DEMRESZNIBGSCKN_MID,2049,0.0
RE1,DEMRESZNIBGSCKN_MID,2050,0.0
RE1,DEMRESZNIBGSCKN_MID,2051,0.0
RE1,DEMRESZNIBGSCKN_MID,2052,0.0
RE1,DEMRESZNIBGSCKN_MID,2053,0.0
RE1,DEMRESZNIBGSCKN_MID,2054,0.0
RE1,DEMRESZNIBGSCKN_MID,2055,0.0
RE1,DEMRESZNIELCCKN_LOW,2022,0.0032676189872904
RE1,DEMRESZNIELCCKN_LOW,2023,0.0065951355563451
RE1,DEMRESZNIELCCKN_LOW,2024,0.009858561426391
RE1,DEMRESZNIELCCKN_LOW,2025,0.0094060725841565
RE1,DEMRESZNIELCCKN_LOW,2026,0.009175589208809
RE1,DEMRESZNIELCCKN_LOW,2027,0.0089068907562217
RE1,DEMRESZNIELCCKN_LOW,2028,0.0086044596123561
RE1,DEMRESZNIELCCKN_LOW,2029,0.0082729151325273
RE1,DEMRESZNIELCCKN_LOW,2030,0.00791696052744
RE1,DEMRESZNIELCCKN_LOW,2031,0.007541317431164
RE1,DEMRESZNIELCCKN_LOW,2032,0.007150656508803
RE1,DEMRESZNIELCCKN_LOW,2033,0.0067495290866914
RE1,DEMRESZNIELCCKN_LOW,2034,0.0063423030811213
RE1,DEMRESZNIELCCKN_LOW,2035,0.005933105477083
RE1,DEMRESZNIELCCKN_LOW,2036,0.0055257728941672
RE1,DEMRESZNIELCCKN_LOW,2037,0.0051238112206352
RE1,DEMRESZNIELCCKN_LOW,2038,0.004730364834469
RE1,DEMRESZNIELCCKN_LOW,2039,0.0043481955351572
RE1,DEMRESZNIELCCKN_LOW,2040,0.0039796709717697
RE1,DEMRESZNIELCCKN_LOW,2041,0.003626762068295
RE1,DEMRESZNIELCCKN_LOW,2042,0.0032910487156086
RE1,DEMRESZNIELCCKN_LOW,2043,0.002973732820503
RE1,DEMRESZNIELCCKN_LOW,2044,0.0026756576749516
RE1,DEMRESZNIELCCKN_LOW,2045,0.0023973325310404
RE1,DEMRESZNIELCCKN_LOW,2046,0.0021389612353851
RE1,DEMRESZNIELCCKN_LOW,2047,0.0019004737867969
RE1,DEMRESZNIELCCKN_LOW,2048,0.0016815597269827
RE1,DEMRESZNIELCCKN_LOW,2049,0.001481702350007
RE1,DEMRESZNIELCCKN_LOW,2050,0.0013002128156141
RE1,DEMRESZNIELCCKN_LOW,2051,0.0011362633677391
RE1,DEMRESZNIELCCKN_LOW,2052,0.0009889189862813
RE1,DEMRESZNIELCCKN_LOW,2053,0.0008571669315686
RE1,DEMRESZNIELCCKN_LOW,2054,0.0007399437716323
RE1,DEMRESZNIELCCKN_LOW,2055,0.0007399437716323
RE1,DEMRESZNIELC_LOW,2022,0.1484420641740809
RE1,DEMRESZNIELC_LOW,2023,0.1491843719200197
RE1,DEMRESZNIELC_LOW,2024,0.1492166459398212
RE1,DEMRESZNIELC_LOW,2025,0.1075245560127604
RE1,DEMRESZNIELC_LOW,2026,0.0548937363218184
RE1,DEMRESZNIELC_LOW,2027,0.0123923487950121
RE1,DEMRESZNIELC_LOW,2028,0.0006887749111761
RE1,DEMRESZNIELC_LOW,2029,4.167825881430527e-06
RE1,DEMRESZNIELC_LOW,2030,9.279567132133959e-10
RE1,DEMRESZNIELC_LOW,2031,1.889704306862467e-15
RE1,DEMRESZNIELC_LOW,2032,6.192669181418752e-24
RE1,DEMRESZNIELC_LOW,2033,3.913637773468658e-36
RE1,DEMRESZNIELC_LOW,2034,3.746769114719485e-53
RE1,DEMRESZNIELC_LOW,2035,2.692394746913725e-76
RE1,DEMRESZNIELC_LOW,2036,4.367754011850192e-107
RE1,DEMRESZNIELC_LOW,2037,2.810416352867497e-147
RE1,DEMRESZNIELC_LOW,2038,7.083991190485911e-199
RE1,DEMRESZNIELC_LOW,2039,3.737244297356767e-264
RE1,DEMRESZNIELC_LOW,2040,0.0
RE1,DEMRESZNIELC_LOW,2041,0.0
RE1,DEMRESZNIELC_LOW,2042,0.0
RE1,DEMRESZNIELC_LOW,2043,0.0
RE1,DEMRESZNIELC_LOW,2044,0.0
RE1,DEMRESZNIELC_LOW,2045,0.0
RE1,DEMRESZNIELC_LOW,2046,0.0
RE1,DEMRESZNIELC_LOW,2047,0.0
RE1,DEMRESZNIELC_LOW,2048,0.0
RE1,DEMRESZNIELC_LOW,2049,0.0
RE1,DEMRESZNIELC_LOW,2050,0.0
RE1,DEMRESZNIELC_LOW,2051,0.0
RE1,DEMRESZNIELC_LOW,2052,0.0
RE1,DEMRESZNIELC_LOW,2053,0.0
RE1,DEMRESZNIELC_LOW,2054,0.0
RE1,DEMRESZNIELC_LOW,2055,0.0
RE1,DEMRESZNILPGCKN_MID,2022,0.3805685630038519
RE1,DEMRESZNILPGCKN_MID,2023,0.3764169622791386
RE1,DEMRESZNILPGCKN_MID,2024,0.3937047852458874
RE1,DEMRESZNILPGCKN_MID,2025,0.3756344994553857
RE1,DEMRESZNILPGCKN_MID,2026,0.366430072575111
RE1,DEMRESZNILPGCKN_MID,2027,0.3556995144341848
RE1,DEMRESZNILPGCKN_MID,2028,0.343621830541223
RE1,DEMRESZNILPGCKN_MID,2029,0.3303814963195371
RE1,DEMRESZNILPGCKN_MID,2030,0.3161663359840703
RE1,DEMRESZNILPGCKN_MID,2031,0.301164909492723
RE1,DEMRESZNILPGCKN_MID,2032,0.2855637413415176
RE1,DEMRESZNILPGCKN_MID,2033,0.26954459019479
RE1,DEMRESZNILPGCKN_MID,2034,0.2532818901785038
RE1,DEMRESZNILPGCKN_MID,2035,0.2369404537504912
RE1,DEMRESZNILPGCKN_MID,2036,0.2206734975340181
RE1,DEMRESZNILPGCKN_MID,2037,0.2046210302915509
RE1,DEMRESZNILPGCKN_MID,2038,0.1889086237576038
RE1,DEMRESZNILPGCKN_MID,2039,0.1736465712729142
RE1,DEMRESZNILPGCKN_MID,2040,0.1589294256559157
RE1,DEMRESZNILPGCKN_MID,2041,0.1448358963827798
RE1,DEMRESZNILPGCKN_MID,2042,0.1314290768979666
RE1,DEMRESZNILPGCKN_MID,2043,0.1187569657313988
RE1,DEMRESZNILPGCKN_MID,2044,0.1068532400161731
RE1,DEMRESZNILPGCKN_MID,2045,0.0957382368962712
RE1,DEMRESZNILPGCKN_MID,2046,0.0854200970511022
RE1,DEMRESZNILPGCKN_MID,2047,0.0758960249609392
RE1,DEMRESZNILPGCKN_MID,2048,0.067153622375129
RE1,DEMRESZNILPGCKN_MID,2049,0.0591722544778416
RE1,DEMRESZNILPGCKN_MID,2050,0.0519244122144402
RE1,DEMRESZNILPGCKN_MID,2051,0.045377038883276
RE1,DEMRESZNILPGCKN_MID,2052,0.0394927941593197
RE1,DEMRESZNILPGCKN_MID,2053,0.0342312339617523
RE1,DEMRESZNILPGCKN_MID,2054,0.0295498897967685
RE1,DEMRESZNILPGCKN_MID,2055,0.0295498897967685
RE1,DEMRESZNIWOOCKN_LOW,2022,1.831456438304431
RE1,DEMRESZNIWOOCKN_LOW,2023,1.881521206005062
RE1,DEMRESZNIWOOCKN_LOW,2024,1.789799130006096
RE1,DEMRESZNIWOOCKN_LOW,2025,0.0
RE1,DEMRESZNIWOOCKN_LOW,2026,0.0
RE1,DEMRESZNIWOOCKN_LOW,2027,0.0
RE1,DEMRESZNIWOOCKN_LOW,2028,0.0
RE1,DEMRESZNIWOOCKN_LOW,2029,0.0
RE1,DEMRESZNIWOOCKN_LOW,2030,0.0
RE1,DEMRESZNIWOOCKN_LOW,2031,0.0
RE1,DEMRESZNIWOOCKN_LOW,2032,0.0
RE1,DEMRESZNIWOOCKN_LOW,2033,0.0
RE1,DEMRESZNIWOOCKN_LOW,2034,0.0
RE1,DEMRESZNIWOOCKN_LOW,2035,0.0
RE1,DEMRESZNIWOOCKN_LOW,2036,0.0
RE1,DEMRESZNIWOOCKN_LOW,2037,0.0
RE1,DEMRESZNIWOOCKN_LOW,2038,0.0
RE1,DEMRESZNIWOOCKN_LOW,2039,0.0
RE1,DEMRESZNIWOOCKN_LOW,2040,0.0
RE1,DEMRESZNIWOOCKN_LOW,2041,0.0
RE1,DEMRESZNIWOOCKN_LOW,2042,0.0
RE1,DEMRESZNIWOOCKN_LOW,2043,0.0
RE1,DEMRESZNIWOOCKN_LOW,2044,0.0
RE1,DEMRESZNIWOOCKN_LOW,2045,0.0
RE1,DEMRESZNIWOOCKN_LOW,2046,0.0
RE1,DEMRESZNIWOOCKN_LOW,2047,0.0
RE1,DEMRESZNIWOOCKN_LOW,2048,0.0
RE1,DEMRESZNIWOOCKN_LOW,2049,0.0
RE1,DEMRESZNIWOOCKN_LOW,2050,0.0
RE1,DEMRESZNIWOOCKN_LOW,2051,0.0
RE1,DEMRESZNIWOOCKN_LOW,2052,0.0
RE1,DEMRESZNIWOOCKN_LOW,2053,0.0
RE1,DEMRESZNIWOOCKN_LOW,2054,0.0
RE1,DEMRESZNIWOOCKN_LOW,2055,0.0
RE1,DEMRES_MEDPVA_URB,2022,0.0
RE1,DEMRES_MEDPVA_URB,2023,0.0
RE1,DEMRES_MEDPVA_URB,2024,0.0
RE1,DEMRES_MEDPVA_URB,2025,0.0
RE1,DEMRES_MEDPVA_URB,2026,0.0
RE1,DEMRES_MEDPVA_URB,2027,0.0
RE1,DEMRES_MEDPVA_URB,2028,0.0
RE1,DEMRES_MEDPVA_URB,2029,0.0
RE1,DEMRES_MEDPVA_URB,2030,0.0
RE1,DEMRES_MEDPVA_URB,2031,0.0
RE1,DEMRES_MEDPVA_URB,2032,0.0
RE1,DEMRES_MEDPVA_URB,2033,0.0
RE1,DEMRES_MEDPVA_URB,2034,0.0
RE1,DEMRES_MEDPVA_URB,2035,0.0
RE1,DEMRES_MEDPVA_URB,2036,0.0
RE1,DEMRES_MEDPVA_URB,2037,0.0
RE1,DEMRES_MEDPVA_URB,2038,0.0
RE1,DEMRES_MEDPVA_URB,2039,0.0
RE1,DEMRES_MEDPVA_URB,2040,0.0
RE1,DEMRES_MEDPVA_URB,2041,0.0
RE1,DEMRES_MEDPVA_URB,2042,0.0
RE1,DEMRES_MEDPVA_URB,2043,0.0
RE1,DEMRES_MEDPVA_URB,2044,0.0
RE1,DEMRES_MEDPVA_URB,2045,0.0
RE1,DEMRES_MEDPVA_URB,2046,0.0
RE1,DEMRES_MEDPVA_URB,2047,0.0
RE1,DEMRES_MEDPVA_URB,2048,0.0
RE1,DEMRES_MEDPVA_URB,2049,0.0
RE1,DEMRES_MEDPVA_URB,2050,0.0
RE1,DEMRES_MEDPVA_URB,2051,0.0
RE1,DEMRES_MEDPVA_URB,2052,0.0
RE1,DEMRES_MEDPVA_URB,2053,0.0
RE1,DEMRES_MEDPVA_URB,2054,0.0
RE1,DEMRES_MEDPVA_URB,2055,0.0
RE1,DEMTERBGSCKN_HIG,2022,0.0
RE1,DEMTERBGSCKN_HIG,2023,0.0
RE1,DEMTERBGSCKN_HIG,2024,0.0
RE1,DEMTERBGSCKN_HIG,2025,0.0
RE1,DEMTERBGSCKN_HIG,2026,0.0
RE1,DEMTERBGSCKN_HIG,2027,0.0
RE1,DEMTERBGSCKN_HIG,2028,0.0
RE1,DEMTERBGSCKN_HIG,2029,0.0
RE1,DEMTERBGSCKN_HIG,2030,0.0
RE1,DEMTERBGSCKN_HIG,2031,0.0
RE1,DEMTERBGSCKN_HIG,2032,0.0
RE1,DEMTERBGSCKN_HIG,2033,0.0
RE1,DEMTERBGSCKN_HIG,2034,0.0
RE1,DEMTERBGSCKN_HIG,2035,0.0
RE1,DEMTERBGSCKN_HIG,2036,0.0
RE1,DEMTERBGSCKN_HIG,2037,0.0
RE1,DEMTERBGSCKN_HIG,2038,0.0
RE1,DEMTERBGSCKN_HIG,2039,0.0
RE1,DEMTERBGSCKN_HIG,2040,0.0
RE1,DEMTERBGSCKN_HIG,2041,0.0
RE1,DEMTERBGSCKN_HIG,2042,0.0
RE1,DEMTERBGSCKN_HIG,2043,0.0
RE1,DEMTERBGSCKN_HIG,2044,0.0
RE1,DEMTERBGSCKN_HIG,2045,0.0
RE1,DEMTERBGSCKN_HIG,2046,0.0
RE1,DEMTERBGSCKN_HIG,2047,0.0
RE1,DEMTERBGSCKN_HIG,2048,0.0
RE1,DEMTERBGSCKN_HIG,2049,0.0
RE1,DEMTERBGSCKN_HIG,2050,0.0
RE1,DEMTERBGSCKN_HIG,2051,0.0
RE1,DEMTERBGSCKN_HIG,2052,0.0
RE1,DEMTERBGSCKN_HIG,2053,0.0
RE1,DEMTERBGSCKN_HIG,2054,0.0
RE1,DEMTERBGSCKN_HIG,2055,0.0
