REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
RE1,MINSOL,S102,2035,1.0
RE1,MINSOL,S102,2036,1.0
RE1,MINSOL,S102,2037,1.0
RE1,MINSOL,S102,2038,1.0
RE1,MINSOL,S102,2039,1.0
RE1,MINSOL,S102,2040,1.0
RE1,MINSOL,S102,2041,1.0
RE1,MINSOL,S102,2042,1.0
RE1,MINSOL,S102,2043,1.0
RE1,MINSOL,S102,2044,1.0
RE1,MINSOL,S102,2045,1.0
RE1,MINSOL,S102,2046,1.0
RE1,MINSOL,S102,2047,1.0
RE1,MINSOL,S102,2048,1.0
RE1,MINSOL,S102,2049,1.0
RE1,MINSOL,S102,2050,1.0
RE1,MINSOL,S102,2051,1.0
RE1,MINSOL,S102,2052,1.0
RE1,MINSOL,S102,2053,1.0
RE1,MINSOL,S102,2054,1.0
RE1,MINSOL,S102,2055,1.0
RE1,MINSOL_RTP,S101,2022,1.0
RE1,MINSOL_RTP,S101,2023,1.0
RE1,MINSOL_RTP,S101,2024,1.0
RE1,MINSOL_RTP,S101,2025,1.0
RE1,MINSOL_RTP,S101,2026,1.0
RE1,MINSOL_RTP,S101,2027,1.0
RE1,MINSOL_RTP,S101,2028,1.0
RE1,MINSOL_RTP,S101,2029,1.0
RE1,MINSOL_RTP,S101,2030,1.0
RE1,MINSOL_RTP,S101,2031,1.0
RE1,MINSOL_RTP,S101,2032,1.0
RE1,MINSOL_RTP,S101,2033,1.0
RE1,MINSOL_RTP,S101,2034,1.0
RE1,MINSOL_RTP,S101,2035,1.0
RE1,MINSOL_RTP,S101,2036,1.0
RE1,MINSOL_RTP,S101,2037,1.0
RE1,MINSOL_RTP,S101,2038,1.0
RE1,MINSOL_RTP,S101,2039,1.0
RE1,MINSOL_RTP,S101,2040,1.0
RE1,MINSOL_RTP,S101,2041,1.0
RE1,MINSOL_RTP,S101,2042,1.0
RE1,MINSOL_RTP,S101,2043,1.0
RE1,MINSOL_RTP,S101,2044,1.0
RE1,MINSOL_RTP,S101,2045,1.0
RE1,MINSOL_RTP,S101,2046,1.0
RE1,MINSOL_RTP,S101,2047,1.0
RE1,MINSOL_RTP,S101,2048,1.0
RE1,MINSOL_RTP,S101,2049,1.0
RE1,MINSOL_RTP,S101,2050,1.0
RE1,MINSOL_RTP,S101,2051,1.0
RE1,MINSOL_RTP,S101,2052,1.0
RE1,MINSOL_RTP,S101,2053,1.0
RE1,MINSOL_RTP,S101,2054,1.0
RE1,MINSOL_RTP,S101,2055,1.0
RE1,MINSOL_RTP,S102,2022,1.0
RE1,MINSOL_RTP,S102,2023,1.0
RE1,MINSOL_RTP,S102,2024,1.0
RE1,MINSOL_RTP,S102,2025,1.0
RE1,MINSOL_RTP,S102,2026,1.0
RE1,MINSOL_RTP,S102,2027,1.0
RE1,MINSOL_RTP,S102,2028,1.0
RE1,MINSOL_RTP,S102,2029,1.0
RE1,MINSOL_RTP,S102,2030,1.0
RE1,MINSOL_RTP,S102,2031,1.0
RE1,MINSOL_RTP,S102,2032,1.0
RE1,MINSOL_RTP,S102,2033,1.0
RE1,MINSOL_RTP,S102,2034,1.0
RE1,MINSOL_RTP,S102,2035,1.0
RE1,MINSOL_RTP,S102,2036,1.0
RE1,MINSOL_RTP,S102,2037,1.0
RE1,MINSOL_RTP,S102,2038,1.0
RE1,MINSOL_RTP,S102,2039,1.0
RE1,MINSOL_RTP,S102,2040,1.0
RE1,MINSOL_RTP,S102,2041,1.0
RE1,MINSOL_RTP,S102,2042,1.0
RE1,MINSOL_RTP,S102,2043,1.0
RE1,MINSOL_RTP,S102,2044,1.0
RE1,MINSOL_RTP,S102,2045,1.0
RE1,MINSOL_RTP,S102,2046,1.0
RE1,MINSOL_RTP,S102,2047,1.0
RE1,MINSOL_RTP,S102,2048,1.0
RE1,MINSOL_RTP,S102,2049,1.0
RE1,MINSOL_RTP,S102,2050,1.0
RE1,MINSOL_RTP,S102,2051,1.0
RE1,MINSOL_RTP,S102,2052,1.0
RE1,MINSOL_RTP,S102,2053,1.0
RE1,MINSOL_RTP,S102,2054,1.0
RE1,MINSOL_RTP,S102,2055,1.0
RE1,MINWAS,S101,2022,1.0
RE1,MINWAS,S101,2023,1.0
RE1,MINWAS,S101,2024,1.0
RE1,MINWAS,S101,2025,1.0
RE1,MINWAS,S101,2026,1.0
RE1,MINWAS,S101,2027,1.0
RE1,MINWAS,S101,2028,1.0
RE1,MINWAS,S101,2029,1.0
RE1,MINWAS,S101,2030,1.0
RE1,MINWAS,S101,2031,1.0
RE1,MINWAS,S101,2032,1.0
RE1,MINWAS,S101,2033,1.0
RE1,MINWAS,S101,2034,1.0
RE1,MINWAS,S101,2035,1.0
RE1,MINWAS,S101,2036,1.0
RE1,MINWAS,S101,2037,1.0
RE1,MINWAS,S101,2038,1.0
RE1,MINWAS,S101,2039,1.0
RE1,MINWAS,S101,2040,1.0
RE1,MINWAS,S101,2041,1.0
RE1,MINWAS,S101,2042,1.0
RE1,MINWAS,S101,2043,1.0
RE1,MINWAS,S101,2044,1.0
RE1,MINWAS,S101,2045,1.0
RE1,MINWAS,S101,2046,1.0
RE1,MINWAS,S101,2047,1.0
RE1,MINWAS,S101,2048,1.0
RE1,MINWAS,S101,2049,1.0
RE1,MINWAS,S101,2050,1.0
RE1,MINWAS,S101,2051,1.0
RE1,MINWAS,S101,2052,1.0
RE1,MINWAS,S101,2053,1.0
RE1,MINWAS,S101,2054,1.0
RE1,MINWAS,S101,2055,1.0
RE1,MINWAS,S102,2022,1.0
RE1,MINWAS,S102,2023,1.0
RE1,MINWAS,S102,2024,1.0
RE1,MINWAS,S102,2025,1.0
RE1,MINWAS,S102,2026,1.0
RE1,MINWAS,S102,2027,1.0
RE1,MINWAS,S102,2028,1.0
RE1,MINWAS,S102,2029,1.0
RE1,MINWAS,S102,2030,1.0
RE1,MINWAS,S102,2031,1.0
RE1,MINWAS,S102,2032,1.0
RE1,MINWAS,S102,2033,1.0
RE1,MINWAS,S102,2034,1.0
RE1,MINWAS,S102,2035,1.0
RE1,MINWAS,S102,2036,1.0
RE1,MINWAS,S102,2037,1.0
RE1,MINWAS,S102,2038,1.0
RE1,MINWAS,S102,2039,1.0
RE1,MINWAS,S102,2040,1.0
RE1,MINWAS,S102,2041,1.0
RE1,MINWAS,S102,2042,1.0
RE1,MINWAS,S102,2043,1.0
RE1,MINWAS,S102,2044,1.0
RE1,MINWAS,S102,2045,1.0
RE1,MINWAS,S102,2046,1.0
RE1,MINWAS,S102,2047,1.0
RE1,MINWAS,S102,2048,1.0
RE1,MINWAS,S102,2049,1.0
RE1,MINWAS,S102,2050,1.0
RE1,MINWAS,S102,2051,1.0
RE1,MINWAS,S102,2052,1.0
RE1,MINWAS,S102,2053,1.0
RE1,MINWAS,S102,2054,1.0
RE1,MINWAS,S102,2055,1.0
RE1,MINWAS_ORG,S101,2022,1.0
RE1,MINWAS_ORG,S101,2023,1.0
RE1,MINWAS_ORG,S101,2024,1.0
RE1,MINWAS_ORG,S101,2025,1.0
RE1,MINWAS_ORG,S101,2026,1.0
RE1,MINWAS_ORG,S101,2027,1.0
RE1,MINWAS_ORG,S101,2028,1.0
RE1,MINWAS_ORG,S101,2029,1.0
RE1,MINWAS_ORG,S101,2030,1.0
RE1,MINWAS_ORG,S101,2031,1.0
RE1,MINWAS_ORG,S101,2032,1.0
RE1,MINWAS_ORG,S101,2033,1.0
RE1,MINWAS_ORG,S101,2034,1.0
RE1,MINWAS_ORG,S101,2035,1.0
RE1,MINWAS_ORG,S101,2036,1.0
RE1,MINWAS_ORG,S101,2037,1.0
RE1,MINWAS_ORG,S101,2038,1.0
RE1,MINWAS_ORG,S101,2039,1.0
RE1,MINWAS_ORG,S101,2040,1.0
RE1,MINWAS_ORG,S101,2041,1.0
RE1,MINWAS_ORG,S101,2042,1.0
RE1,MINWAS_ORG,S101,2043,1.0
RE1,MINWAS_ORG,S101,2044,1.0
RE1,MINWAS_ORG,S101,2045,1.0
RE1,MINWAS_ORG,S101,2046,1.0
RE1,MINWAS_ORG,S101,2047,1.0
RE1,MINWAS_ORG,S101,2048,1.0
RE1,MINWAS_ORG,S101,2049,1.0
RE1,MINWAS_ORG,S101,2050,1.0
RE1,MINWAS_ORG,S101,2051,1.0
RE1,MINWAS_ORG,S101,2052,1.0
RE1,MINWAS_ORG,S101,2053,1.0
RE1,MINWAS_ORG,S101,2054,1.0
RE1,MINWAS_ORG,S101,2055,1.0
RE1,MINWAS_ORG,S102,2022,1.0
RE1,MINWAS_ORG,S102,2023,1.0
RE1,MINWAS_ORG,S102,2024,1.0
RE1,MINWAS_ORG,S102,2025,1.0
RE1,MINWAS_ORG,S102,2026,1.0
RE1,MINWAS_ORG,S102,2027,1.0
RE1,MINWAS_ORG,S102,2028,1.0
RE1,MINWAS_ORG,S102,2029,1.0
RE1,MINWAS_ORG,S102,2030,1.0
RE1,MINWAS_ORG,S102,2031,1.0
RE1,MINWAS_ORG,S102,2032,1.0
RE1,MINWAS_ORG,S102,2033,1.0
RE1,MINWAS_ORG,S102,2034,1.0
RE1,MINWAS_ORG,S102,2035,1.0
RE1,MINWAS_ORG,S102,2036,1.0
RE1,MINWAS_ORG,S102,2037,1.0
RE1,MINWAS_ORG,S102,2038,1.0
RE1,MINWAS_ORG,S102,2039,1.0
RE1,MINWAS_ORG,S102,2040,1.0
RE1,MINWAS_ORG,S102,2041,1.0
RE1,MINWAS_ORG,S102,2042,1.0
RE1,MINWAS_ORG,S102,2043,1.0
RE1,MINWAS_ORG,S102,2044,1.0
RE1,MINWAS_ORG,S102,2045,1.0
RE1,MINWAS_ORG,S102,2046,1.0
RE1,MINWAS_ORG,S102,2047,1.0
RE1,MINWAS_ORG,S102,2048,1.0
RE1,MINWAS_ORG,S102,2049,1.0
RE1,MINWAS_ORG,S102,2050,1.0
RE1,MINWAS_ORG,S102,2051,1.0
RE1,MINWAS_ORG,S102,2052,1.0
RE1,MINWAS_ORG,S102,2053,1.0
RE1,MINWAS_ORG,S102,2054,1.0
RE1,MINWAS_ORG,S102,2055,1.0
RE1,MINWOO,S101,2022,1.0
RE1,MINWOO,S101,2023,1.0
RE1,MINWOO,S101,2024,1.0
RE1,MINWOO,S101,2025,1.0
RE1,MINWOO,S101,2026,1.0
RE1,MINWOO,S101,2027,1.0
RE1,MINWOO,S101,2028,1.0
RE1,MINWOO,S101,2029,1.0
RE1,MINWOO,S101,2030,1.0
RE1,MINWOO,S101,2031,1.0
RE1,MINWOO,S101,2032,1.0
RE1,MINWOO,S101,2033,1.0
RE1,MINWOO,S101,2034,1.0
RE1,MINWOO,S101,2035,1.0
RE1,MINWOO,S101,2036,1.0
RE1,MINWOO,S101,2037,1.0
RE1,MINWOO,S101,2038,1.0
RE1,MINWOO,S101,2039,1.0
RE1,MINWOO,S101,2040,1.0
RE1,MINWOO,S101,2041,1.0
RE1,MINWOO,S101,2042,1.0
RE1,MINWOO,S101,2043,1.0
RE1,MINWOO,S101,2044,1.0
RE1,MINWOO,S101,2045,1.0
RE1,MINWOO,S101,2046,1.0
RE1,MINWOO,S101,2047,1.0
RE1,MINWOO,S101,2048,1.0
RE1,MINWOO,S101,2049,1.0
RE1,MINWOO,S101,2050,1.0
RE1,MINWOO,S101,2051,1.0
RE1,MINWOO,S101,2052,1.0
RE1,MINWOO,S101,2053,1.0
RE1,MINWOO,S101,2054,1.0
RE1,MINWOO,S101,2055,1.0
RE1,MINWOO,S102,2022,1.0
RE1,MINWOO,S102,2023,1.0
RE1,MINWOO,S102,2024,1.0
RE1,MINWOO,S102,2025,1.0
RE1,MINWOO,S102,2026,1.0
RE1,MINWOO,S102,2027,1.0
RE1,MINWOO,S102,2028,1.0
RE1,MINWOO,S102,2029,1.0
RE1,MINWOO,S102,2030,1.0
RE1,MINWOO,S102,2031,1.0
RE1,MINWOO,S102,2032,1.0
RE1,MINWOO,S102,2033,1.0
RE1,MINWOO,S102,2034,1.0
RE1,MINWOO,S102,2035,1.0
RE1,MINWOO,S102,2036,1.0
RE1,MINWOO,S102,2037,1.0
RE1,MINWOO,S102,2038,1.0
RE1,MINWOO,S102,2039,1.0
RE1,MINWOO,S102,2040,1.0
RE1,MINWOO,S102,2041,1.0
RE1,MINWOO,S102,2042,1.0
RE1,MINWOO,S102,2043,1.0
RE1,MINWOO,S102,2044,1.0
RE1,MINWOO,S102,2045,1.0
RE1,MINWOO,S102,2046,1.0
RE1,MINWOO,S102,2047,1.0
RE1,MINWOO,S102,2048,1.0
RE1,MINWOO,S102,2049,1.0
RE1,MINWOO,S102,2050,1.0
RE1,MINWOO,S102,2051,1.0
RE1,MINWOO,S102,2052,1.0
RE1,MINWOO,S102,2053,1.0
RE1,MINWOO,S102,2054,1.0
RE1,MINWOO,S102,2055,1.0
RE1,PWRAFR,S101,2022,0.433
RE1,PWRAFR,S101,2023,0.433
RE1,PWRAFR,S101,2024,0.433
RE1,PWRAFR,S101,2025,0.433
RE1,PWRAFR,S101,2026,0.433
RE1,PWRAFR,S101,2027,0.433
RE1,PWRAFR,S101,2028,0.433
RE1,PWRAFR,S101,2029,0.433
RE1,PWRAFR,S101,2030,0.433
RE1,PWRAFR,S101,2031,0.433
RE1,PWRAFR,S101,2032,0.433
RE1,PWRAFR,S101,2033,0.433
RE1,PWRAFR,S101,2034,0.433
RE1,PWRAFR,S101,2035,0.433
RE1,PWRAFR,S101,2036,0.433
RE1,PWRAFR,S101,2037,0.433
RE1,PWRAFR,S101,2038,0.433
RE1,PWRAFR,S101,2039,0.433
RE1,PWRAFR,S101,2040,0.433
RE1,PWRAFR,S101,2041,0.433
RE1,PWRAFR,S101,2042,0.433
RE1,PWRAFR,S101,2043,0.433
RE1,PWRAFR,S101,2044,0.433
RE1,PWRAFR,S101,2045,0.433
RE1,PWRAFR,S101,2046,0.433
RE1,PWRAFR,S101,2047,0.433
RE1,PWRAFR,S101,2048,0.433
RE1,PWRAFR,S101,2049,0.433
RE1,PWRAFR,S101,2050,0.433
RE1,PWRAFR,S101,2051,0.433
RE1,PWRAFR,S101,2052,0.433
RE1,PWRAFR,S101,2053,0.433
RE1,PWRAFR,S101,2054,0.433
RE1,PWRAFR,S101,2055,0.433
RE1,PWRAFR,S102,2022,0.433
RE1,PWRAFR,S102,2023,0.433
RE1,PWRAFR,S102,2024,0.433
RE1,PWRAFR,S102,2025,0.433
RE1,PWRAFR,S102,2026,0.433
RE1,PWRAFR,S102,2027,0.433
RE1,PWRAFR,S102,2028,0.433
RE1,PWRAFR,S102,2029,0.433
RE1,PWRAFR,S102,2030,0.433
RE1,PWRAFR,S102,2031,0.433
RE1,PWRAFR,S102,2032,0.433
RE1,PWRAFR,S102,2033,0.433
RE1,PWRAFR,S102,2034,0.433
RE1,PWRAFR,S102,2035,0.433
RE1,PWRAFR,S102,2036,0.433
RE1,PWRAFR,S102,2037,0.433
RE1,PWRAFR,S102,2038,0.433
RE1,PWRAFR,S102,2039,0.433
RE1,PWRAFR,S102,2040,0.433
RE1,PWRAFR,S102,2041,0.433
RE1,PWRAFR,S102,2042,0.433
RE1,PWRAFR,S102,2043,0.433
RE1,PWRAFR,S102,2044,0.433
RE1,PWRAFR,S102,2045,0.433
RE1,PWRAFR,S102,2046,0.433
RE1,PWRAFR,S102,2047,0.433
RE1,PWRAFR,S102,2048,0.433
RE1,PWRAFR,S102,2049,0.433
RE1,PWRAFR,S102,2050,0.433
RE1,PWRAFR,S102,2051,0.433
RE1,PWRAFR,S102,2052,0.433
RE1,PWRAFR,S102,2053,0.433
RE1,PWRAFR,S102,2054,0.433
RE1,PWRAFR,S102,2055,0.433
RE1,PWRBGS,S101,2022,0.66
RE1,PWRBGS,S101,2023,0.66
RE1,PWRBGS,S101,2024,0.66
RE1,PWRBGS,S101,2025,0.66
RE1,PWRBGS,S101,2026,0.66
RE1,PWRBGS,S101,2027,0.9
RE1,PWRBGS,S101,2028,0.9
RE1,PWRBGS,S101,2029,0.9
RE1,PWRBGS,S101,2030,0.9
RE1,PWRBGS,S101,2031,0.9
RE1,PWRBGS,S101,2032,0.9
RE1,PWRBGS,S101,2033,0.9
RE1,PWRBGS,S101,2034,0.9
RE1,PWRBGS,S101,2035,0.9
RE1,PWRBGS,S101,2036,0.9
RE1,PWRBGS,S101,2037,0.9
RE1,PWRBGS,S101,2038,0.9
RE1,PWRBGS,S101,2039,0.9
RE1,PWRBGS,S101,2040,0.9
RE1,PWRBGS,S101,2041,0.9
RE1,PWRBGS,S101,2042,0.9
RE1,PWRBGS,S101,2043,0.9
RE1,PWRBGS,S101,2044,0.9
RE1,PWRBGS,S101,2045,0.9
RE1,PWRBGS,S101,2046,0.9
RE1,PWRBGS,S101,2047,0.9
RE1,PWRBGS,S101,2048,0.9
RE1,PWRBGS,S101,2049,0.9
RE1,PWRBGS,S101,2050,0.9
RE1,PWRBGS,S101,2051,0.9
RE1,PWRBGS,S101,2052,0.9
RE1,PWRBGS,S101,2053,0.9
RE1,PWRBGS,S101,2054,0.9
RE1,PWRBGS,S101,2055,0.9
RE1,PWRBGS,S102,2022,0.66
RE1,PWRBGS,S102,2023,0.66
RE1,PWRBGS,S102,2024,0.66
RE1,PWRBGS,S102,2025,0.66
RE1,PWRBGS,S102,2026,0.66
RE1,PWRBGS,S102,2027,0.9
RE1,PWRBGS,S102,2028,0.9
RE1,PWRBGS,S102,2029,0.9
RE1,PWRBGS,S102,2030,0.9
RE1,PWRBGS,S102,2031,0.9
RE1,PWRBGS,S102,2032,0.9
RE1,PWRBGS,S102,2033,0.9
RE1,PWRBGS,S102,2034,0.9
RE1,PWRBGS,S102,2035,0.9
RE1,PWRBGS,S102,2036,0.9
RE1,PWRBGS,S102,2037,0.9
RE1,PWRBGS,S102,2038,0.9
RE1,PWRBGS,S102,2039,0.9
RE1,PWRBGS,S102,2040,0.9
RE1,PWRBGS,S102,2041,0.9
RE1,PWRBGS,S102,2042,0.9
RE1,PWRBGS,S102,2043,0.9
RE1,PWRBGS,S102,2044,0.9
RE1,PWRBGS,S102,2045,0.9
RE1,PWRBGS,S102,2046,0.9
RE1,PWRBGS,S102,2047,0.9
RE1,PWRBGS,S102,2048,0.9
RE1,PWRBGS,S102,2049,0.9
RE1,PWRBGS,S102,2050,0.9
RE1,PWRBGS,S102,2051,0.9
RE1,PWRBGS,S102,2052,0.9
RE1,PWRBGS,S102,2053,0.9
RE1,PWRBGS,S102,2054,0.9
RE1,PWRBGS,S102,2055,0.9
RE1,PWRCOA,S101,2022,0.3579999999999999
RE1,PWRCOA,S101,2023,0.6999999999999998
